"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","iucn_raw","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","iucn","discover_reason","discovery_method"
101,"Clangula hyemalis","ANSERIFORMES","雁形目","甘肃省","Gansu",2008,"VU","分布变化","观察和拍摄",40.15,40.15,"Anseriformes","Gansu","VU","Range shift or distribution change","Direct observation / photography"
98,"Branta ruficollis","ANSERIFORMES","雁形目","河南省","Henan",2008,"VU","分布变化","观察和拍摄",112.775833333333,35,"Anseriformes","Henan","VU","Range shift or distribution change","Direct observation / photography"
214,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2008,"VU","分布变化","观察和拍摄",103.79047,29.48523,"Charadriiformes","Gansu","VU","Range shift or distribution change","Direct observation / photography"
176,"Chlidonias leucopterus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2008,"LC","分布变化","观察拍摄",102.69053,24.810808,"Charadriiformes","Yunnan","LC","Range shift or distribution change","Direct observation / photography"
335,"Halcyon coromanda","CORACIIFORMES","佛法僧目","山东省","Shandong",2008,"LC","分布变化","观察",119.547665645881,35.4666666666667,"Coraciiformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
574,"Garrulax maesi","PASSERIFORMES","雀形目","广东省","Guangdong",2008,"LC","分布变化","记录鸣唱，标本采集",113.2292844,24.3732841,"Passeriformes","Guangdong","LC","Range shift or distribution change","Specimen or carcass collection"
773,"Phylloscopus intermedius","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2008,"LC","分布变化","标本采集",106.41769,23.13402,"Passeriformes","Guangxi","LC","Range shift or distribution change","Specimen or carcass collection"
900,"Stachyris nonggangensis","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2008,"VU","新发现、描述并命名","？？",117.19937,39.085099,"Passeriformes","Guangxi","VU","New species or formal description","Other"
645,"Ficedula parva","PASSERIFORMES","雀形目","河北省","Hebei",2008,"LC","分布变化","观察拍摄",118.91252,39.42564,"Passeriformes","Hebei","LC","Range shift or distribution change","Direct observation / photography"
883,"Sturnus vulgaris","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2008,"LC","分布变化","观察拍摄",124.216666666667,47.2,"Passeriformes","Heilongjiang","LC","Range shift or distribution change","Direct observation / photography"
709,"Paradoxornis heudei","PASSERIFORMES","雀形目","河南省","Henan",2008,"NT","分布变化","观察拍摄",112.635555555556,34.8516666666667,"Passeriformes","Henan","NT","Range shift or distribution change","Direct observation / photography"
648,"Ficedula parva","PASSERIFORMES","雀形目","香港特别行政区","Hong Kong",2008,"LC","分布变化","观察拍摄",114.255833333333,22.165,"Passeriformes","Hong Kong","LC","Range shift or distribution change","Direct observation / photography"
812,"Prunella immaculata","PASSERIFORMES","雀形目","陕西省","Shaanxi",2008,"LC","分布变化","观察拍摄",107.98,33.53,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
639,"Ficedula hypoleuca","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2008,"LC","分布变化","观察拍摄",81.4824722222222,36.1876666666667,"Passeriformes","Xinjiang","LC","Range shift or distribution change","Direct observation / photography"
814,"Prunella montanella","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2008,"LC","分布变化","在村民布设的迷网上捕获",87.5418333333333,44.1755277777778,"Passeriformes","Xinjiang","LC","Range shift or distribution change","Capture or mist-netting"
979,"Oroanassa magnifica","PELECANIFORMES","鹈形目","贵州省","Guizhou",2008,"EN","分布变化","救助，群众抓到；发现奄奄一息的个体；野外观察",108.275,26.4333333333333,"Pelecaniformes","Guizhou","EN","Range shift or distribution change","Rescue or citizen report"
1021,"Psilopogon faiostrictus","PICIFORMES","啄木鸟目","广西壮族自治区","Guangxi",2008,"LC","分布变化","查阅标本",106.85455,22.34262,"Piciformes","Guangxi","LC","Range shift or distribution change","Specimen or carcass collection"
1032,"Podiceps grisegena","PODICIPEDIFORMES","䴙䴘目","甘肃省","Gansu",2008,"LC","分布变化","观察拍摄",101.100270186076,38.8623471654714,"Podicipediformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
1050,"Glaucidium cuculoides","STRIGIFORMES","鸮形目","北京市","Beijing",2008,"LC","分布变化","救助，市民发现的受困野生动物",116.37415,39.90711,"Strigiformes","Beijing","LC","Range shift or distribution change","Rescue or citizen report"
74,"Anser anser","ANSERIFORMES","雁形目","海南省","Hainan",2009,"LC","分布变化","观察拍摄",110.58,19.8977222222222,"Anseriformes","Hainan","LC","Range shift or distribution change","Direct observation / photography"
204,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","福建省","Fujian",2009,"VU","分布变化","观察和拍摄",117.674166666667,23.7844444444444,"Charadriiformes","Fujian","VU","Range shift or distribution change","Direct observation / photography"
283,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","江西省","Jiangxi",2009,"LC","分布变化","观察拍摄",113,25,"Charadriiformes","Jiangxi","LC","Range shift or distribution change","Direct observation / photography"
219,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2009,"VU","分布变化","环志捕获",102.65135,24.973304,"Charadriiformes","Yunnan","VU","Range shift or distribution change","Capture or mist-netting"
340,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","上海市","Shanghai",2009,"LC","分布变化","观察",121,31.0666666666667,"Coraciiformes","Shanghai","LC","Range shift or distribution change","Direct observation / photography"
380,"Gavia adamsii","GAVIIFORMES","潜鸟目","江苏省","Juangsu",2009,"NT","分布变化","观察拍摄",119.820966666667,34,"Gaviiformes","Jiangsu","NT","Range shift or distribution change","Direct observation / photography"
402,"Grus virgo","GRUIFORMES","鹤形目","北京市","Beijing",2009,"LC","分布变化","市民发现并救助",116.116666666667,33,"Gruiformes","Beijing","LC","Range shift or distribution change","Rescue or citizen report"
416,"Rallina eurizonoides","GRUIFORMES","鹤形目","江西省","Jiangxi",2009,"LC","分布变化","环志捕获",113,25,"Gruiformes","Jiangxi","LC","Range shift or distribution change","Capture or mist-netting"
638,"Ficedula hyperythra","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"LC","分布变化","观察拍摄",108.88612,29.32393,"Passeriformes","Chongqing","LC","Range shift or distribution change","Direct observation / photography"
903,"Geokichla citrina","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"LC","分布变化","观察拍摄",108.99573,30.67213,"Passeriformes","Chongqing","LC","Range shift or distribution change","Direct observation / photography"
905,"Grandala coelicolor","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"LC","分布变化","观察拍摄",107.57349,29.26961,"Passeriformes","Chongqing","LC","Range shift or distribution change","Direct observation / photography"
466,"Pericrocotus solaris","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"LC","分布变化","观察拍摄",109.083333333333,31.1166666666667,"Passeriformes","Chongqing","LC","Range shift or distribution change","Direct observation / photography"
482,"Podoces biddulphi","PASSERIFORMES","雀形目","甘肃省","Gansu",2009,"NT","分布变化","观察拍摄",93.4666666666667,40.2833333333333,"Passeriformes","Gansu","NT","Range shift or distribution change","Direct observation / photography"
659,"Larvivora cyane","PASSERIFORMES","雀形目","海南省","Hainan",2009,"LC","分布变化","观察拍摄",110.31,21.04,"Passeriformes","Hainan","LC","Range shift or distribution change","Direct observation / photography"
653,"Ficedula tricolor","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2009,"LC","分布变化","观察拍摄",118.719166666667,44.2166666666667,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
576,"Garrulax monileger","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"LC","分布变化","观察",118.84,32.07,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
582,"Pterorhinus berthemyi","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"LC","分布变化","观察",118.86,32.06,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
585,"Pterorhinus pectoralis","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"LC","分布变化","观察",118.8533,32.070475,"Passeriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
567,"Lanius schach","PASSERIFORMES","雀形目","江西省","Jiangxi",2009,"LC","分布变化","观察拍摄",114.39875,26.24847,"Passeriformes","Jiangxi","LC","Range shift or distribution change","Direct observation / photography"
740,"Passer domesticus","PASSERIFORMES","雀形目","陕西省","Shaanxi",2009,"LC","分布变化","观察拍摄",108.76,34.35,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
545,"Mycerobas affinis","PASSERIFORMES","雀形目","山东省","Shandong",2009,"LC","分布变化","观察拍摄",119.22,37.27,"Passeriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
988,"Mycteria leucocephala","PELECANIFORMES","鹈形目","贵州省","Guizhou",2009,"LC","分布变化","观察拍摄",106.70722,26.5982,"Pelecaniformes","Guizhou","LC","Range shift or distribution change","Direct observation / photography"
6,"Accipiter trivirgatus","ACCIPITRIFORMES","鹰形目","安徽省","Anhui",2010,"LC","分布变化，调查不足","观察拍摄",117.816666666667,30.2333333333333,"Accipitriformes","Anhui","LC","Mixed: range change + survey/technology","Direct observation / photography"
59,"Ictinaetus malaiensis","ACCIPITRIFORMES","鹰形目","安徽省","Anhui",2010,"LC","分布变化，调查不足","观察拍摄",99.3833333333333,28.9,"Accipitriformes","Anhui","LC","Mixed: range change + survey/technology","Direct observation / photography"
44,"Gypaetus barbatus","ACCIPITRIFORMES","鹰形目","重庆市","Chongqing",2010,"NT","分布变化","检查照片，村民拍摄",107.855733333333,28.9818166666667,"Accipitriformes","Chongqing","NT","Range shift or distribution change","Direct observation / photography"
21,"Aviceda leuphotes","ACCIPITRIFORMES","鹰形目","江苏省","Juangsu",2010,"LC","分布变化","观察和拍摄",119.071388888889,32.2477777777778,"Accipitriformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
48,"Haliaeetus leucoryphus","ACCIPITRIFORMES","鹰形目","云南省","Yunnan",2010,"EN","分布变化","观察拍摄，记录鸣声",99.95,27.91,"Accipitriformes","Yunnan","EN","Range shift or distribution change","Acoustic detection"
137,"Gracupica nigricollis","Anseriformes","雀形目","安徽省","Anhui",2010,"LC","分布变化，调查不足","观察拍摄",117.216666666667,30.3666666666667,"Anseriformes","Anhui","LC","Mixed: range change + survey/technology","Direct observation / photography"
103,"Clangula hyemalis","ANSERIFORMES","雁形目","江苏省","Juangsu",2010,"VU","分布变化","观察和拍摄",119.35,35.0666666666667,"Anseriformes","Jiangsu","VU","Range shift or distribution change","Direct observation / photography"
110,"Cygnus olor","ANSERIFORMES","雁形目","吉林省","Jilin",2010,"LC","分布变化","观察拍摄",122.549412011151,44.9599577662215,"Anseriformes","Jilin","LC","Range shift or distribution change","Direct observation / photography"
138,"Aerodramus brevirostris","CAPRIMULGIFORMES","夜鹰目","贵州省","Guizhou",2010,"LC","分布变化","标本采集",104.25,26.8,"Caprimulgiformes","Guizhou","LC","Range shift or distribution change","Specimen or carcass collection"
235,"Calidris canutus","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2010,"NT","分布变化","观察拍摄",123.91,45.79,"Charadriiformes","Jilin","NT","Range shift or distribution change","Direct observation / photography"
159,"Charadrius veredus","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2010,"LC","分布变化","观察拍摄",122.958100768175,46.0518591831739,"Charadriiformes","Jilin","LC","Range shift or distribution change","Direct observation / photography"
228,"Calidris acuminata","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"VU","分布变化","观察和拍摄",84.9166666666667,44.4833333333333,"Charadriiformes","Xinjiang","VU","Range shift or distribution change","Direct observation / photography"
260,"Calidris subminuta","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"LC","分布变化","观察和拍摄",84.9166666666667,44.4833333333333,"Charadriiformes","Xinjiang","LC","Range shift or distribution change","Direct observation / photography"
151,"Charadrius hiaticula","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"LC","分布变化","观察和拍摄",86.75,47.75,"Charadriiformes","Xinjiang","LC","Range shift or distribution change","Direct observation / photography"
160,"Charadrius veredus","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"LC","分布变化","观察和拍摄",90.8,43.9,"Charadriiformes","Xinjiang","LC","Range shift or distribution change","Direct observation / photography"
224,"Recurvirostra avosetta","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2010,"LC","分布变化","观察拍摄，记录鸣声",99.64,27.9,"Charadriiformes","Yunnan","LC","Range shift or distribution change","Acoustic detection"
338,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","江苏省","Juangsu",2010,"LC","分布变化","观察和拍摄",118.623055555556,32.1208333333333,"Coraciiformes","Jiangsu","LC","Range shift or distribution change","Direct observation / photography"
